id,longitude,latitude
1303,-43.16711692145754,-22.791292197248588
1304,-43.4336520490049,-22.760765766615382
1305,-43.37252076334351,-22.771353941496823
1306,-43.33569654465266,-22.975838379181067
1307,-43.38434108162725,-22.800840727154842
1308,-43.18758488263898,-22.971196103634977
1309,-43.276633021923146,-22.895314254568085
1310,-43.2464992961826,-22.84239839343777
1311,-43.292609321299075,-22.767857611989008
1312,-43.46910501028822,-22.889683348471983
1313,-43.46002315521434,-22.87011157042202
1314,-43.2931351406964,-22.872178075316892
1315,-43.247196753238036,-22.8743830974017
1316,-43.42201710073248,-22.876870313889718
1317,-43.381075070630004,-22.81949911070463
1318,-43.32498056867697,-22.811372871442856
1319,-43.19996712401499,-22.815028200620397
1320,-43.32146713462023,-22.757871502034085
1321,-43.188824091596,-22.98018948843623
1322,-43.01752958407207,-22.826591543673047
1323,-43.343015640657214,-22.76281182304929
1324,-43.35174877450771,-23.003426666288846
1325,-43.24639187196521,-22.90986342016846
1326,-43.10560711897969,-22.87341655138902
1327,-43.635496950154455,-22.984849902421235
1328,-43.17638745212935,-22.9633102552614
1329,-43.27557809974935,-22.673780677661963
1330,-43.33573536231941,-22.862990576950843
1331,-43.39457887113123,-22.831907266214515
1332,-43.26833198225876,-22.85245722798142
1333,-42.99788205399657,-22.822158890760072
1334,-43.27208781549908,-22.862343763212078
1335,-43.26853717724026,-22.9152447464972
1336,-43.21474363748999,-22.918407436825852
1337,-43.31679109892794,-22.77067144046334
1338,-43.11394641916331,-22.872775310974845
1339,-43.17562302415337,-22.930352801813157
1340,-43.22715579735555,-22.919134368402105
1341,-43.54040244909928,-22.8938456550093
1342,-43.06953524270931,-22.847411402668786
1343,-43.19416380906572,-22.9526916755126
1344,-43.35872459307013,-22.92648564247347
1345,-43.18875649249511,-22.980349685551023
1346,-43.243827969535104,-22.906293346701684
1347,-43.30585380370648,-22.801239656563727
1348,-43.329776176385685,-23.008809626359916
1349,-43.37236206734084,-22.80451661162073
1350,-43.328585075935734,-22.77140054525832
1351,-42.95960454206077,-22.845296712554255
1352,-43.48137443120434,-23.0296473233914
1353,-43.22425084833239,-22.98464868697534
1354,-43.104563356501515,-22.87286622548754
1355,-43.256123148032884,-22.926172969641158
1356,-43.284235685889,-22.840277410756993
1357,-43.3100006158077,-22.84924709684354
1358,-43.200922948473945,-22.981164608221118
1359,-43.582888630567496,-22.93798234486478
1360,-43.19089631728849,-22.924209060482315
1361,-43.309256047719664,-22.828516015212564
1362,-43.66378158809059,-22.97923455121969
1363,-43.35182740337179,-22.93443921585255
1364,-43.206274590281026,-22.92319937783513
1365,-43.211037637436036,-22.80390770685483
1366,-43.186938861314694,-22.953805154185478
1367,-42.861467325559694,-22.715766072821822
1368,-43.67693665417085,-22.92623218389784
1369,-43.178049658004625,-22.935734444658276
1370,-43.5704176529638,-22.909521351824214
1371,-43.10037838834076,-22.902956221641237
1372,-43.310295511558344,-22.840790195483617
1373,-43.335102989966565,-22.720067211338428
1374,-43.36906188169393,-22.94472695040732
1375,-43.258749696948954,-22.84262047883417
1376,-43.45900710351607,-22.87076967387779
1377,-43.276787903088795,-22.888424195711796
1378,-43.18515473614538,-22.94372858075351
1379,-43.17865054573039,-22.934074620820088
1380,-43.09075317444896,-22.847333949750286
1381,-43.416742215701234,-22.75583944486863
1382,-43.46845733897488,-22.884485141979255
1383,-43.35855030668543,-22.951825723074844
1384,-43.22641382391313,-22.98089888298204
1385,-43.11542606756857,-22.90210182314641
1386,-43.19387563787431,-22.985322071799683
1387,-43.39131970376273,-22.915853673850908
1388,-43.25655896913174,-22.995674389729192
1389,-43.175641336885946,-22.938667988246245
1390,-43.204862790918924,-22.980072203095236
1391,-43.411025891465066,-22.726635146046572
1392,-43.282513223407015,-22.891720863996824
1393,-43.28966025148799,-22.861901199398403
1394,-43.1779096999249,-22.934549419640575
1395,-43.19170930847214,-22.81326413706312
1396,-43.110007082631185,-22.90426002070518
1397,-43.671210336029155,-22.88149960708353
1398,-43.19015707214837,-22.977474058104708
1399,-43.237518942453576,-22.97019125516329
1400,-43.25190468320521,-22.880454149002617
1401,-43.2214566503871,-22.98290347359588
1402,-43.24379559904546,-22.904295760358217
1403,-43.33924383438033,-23.008200837287493
1404,-43.221153798808636,-22.963808169014847
1405,-43.23988498764663,-22.929146514428115
1406,-43.47185082588927,-22.864620742219287
1407,-43.166530505615086,-22.95399690714769
1408,-43.40139635659909,-22.742624836222937
1409,-43.33348679290388,-22.94871844632624
1410,-43.20924465933098,-22.925791749656405
1411,-43.52454044738029,-22.731598205224778
1412,-43.25013685649824,-22.923629755271094
1413,-43.2763057234491,-22.894120649804417
1414,-43.34914703863649,-23.004090066484668
1415,-43.565206878510224,-22.904834385835066
1416,-43.35656209197132,-22.86193476518552
1417,-43.094926076651376,-22.943835543466538
1418,-43.31591520747431,-22.773190500486464
1419,-43.22675796507273,-22.98540508994724
1420,-43.188294848194985,-22.97377507898469
1421,-43.30446395689819,-22.7644164022654
1422,-43.17376839801093,-22.96348108470485
1423,-43.3746544683269,-22.94883209743916
1424,-43.535600313635335,-22.923661373901066
1425,-43.220430547509224,-22.92251262475488
1426,-43.27585565593074,-22.862991289836717
1427,-43.4869349939711,-22.85774285444288
1428,-43.3478330132339,-22.896254277236988
1429,-43.370040773348514,-22.93670111305246
1430,-43.43668795407526,-22.871960547606715
1431,-43.4974651663551,-22.886075436510836
1432,-43.23617971662364,-22.917306132420187
1433,-43.24368961448825,-22.849379573791303
1434,-43.455969708520236,-23.015401128208907
1435,-43.01600087940693,-22.804430224183584
1436,-43.35725275063123,-22.98957332862753
1437,-43.17333231904908,-22.939322391794192
1438,-43.22382124837323,-22.987603639892786
1439,-43.18334208437592,-22.936328436710056
1440,-43.18189693759227,-22.934188897454433
1441,-43.39234244605884,-22.92726992351306
1442,-43.205344980269984,-22.797452421305017
1443,-43.18810693414223,-22.92945198840639
1444,-43.30895494157043,-22.884575912767424
1445,-43.353167102951346,-22.924791166308253
1446,-43.30288387849085,-22.756608751383904
1447,-43.38724945811065,-22.92454541194583
1448,-43.246833937401846,-22.931010254202462
1449,-43.297141291247975,-22.907009244468266
1450,-43.172160484588694,-22.96310310991087
1451,-43.328015028556194,-22.859683533159192
1452,-43.20261580695864,-22.964152469504693
1453,-43.4465114743897,-22.872895081319683
1454,-43.568728905491035,-22.88097642538271
1455,-43.23051557403847,-22.92223898527056
1456,-43.29338435756326,-22.817624883088126
1457,-43.55558750461884,-22.87098260064953
1458,-43.33247953607621,-22.894053024427873
1459,-43.384672869032386,-22.997056033920067
1460,-43.307024728924816,-23.008058552662163
1461,-43.336535654532,-22.781537694026106
1462,-43.24255514570092,-22.98777273153786
1463,-43.18821742038005,-22.944479549424308
1464,-43.369469168680816,-22.913140594854298
1465,-43.2033467760578,-22.98544042089022
1466,-43.22728607053496,-22.985472880802078
1467,-43.34720666713481,-22.88399907317348
1468,-43.479653568626624,-22.739908566169863
1469,-43.211757104309996,-22.984465075476674
1470,-43.18833250140141,-22.944277559513854
1471,-43.58381875597903,-22.893341150813427
1472,-43.17197389920277,-22.96265198719191
1473,-43.44405180501548,-22.88137959410144
1474,-43.06858612657907,-22.93644036796508
1475,-43.045792108068405,-22.830932540671746
1476,-43.20825507966039,-22.98474729282843
1477,-43.20740845404797,-22.98235589708921
1478,-43.29277782078485,-22.89896361325703
1479,-43.218573072244084,-22.893821088606213
1480,-43.07321313545596,-22.831810361897965
1481,-43.05257225794246,-22.834639142235297
1482,-43.31721638345422,-22.788031889003918
1483,-43.211329655350994,-22.812982522375247
1484,-43.3601825208933,-22.79774551767416
1485,-43.67234350449233,-22.920181828719652
1486,-43.35420760892028,-22.943385899768554
1487,-43.635421652514125,-22.88313357955292
1488,-43.195466537083675,-22.95892504310753
1489,-43.20155639158953,-22.961999668458084
1490,-43.38121882611667,-23.002872129305647
1491,-43.209969230491765,-22.982464131904425
1492,-43.08867099419655,-22.896264620335728
1493,-43.21430981457736,-22.62967192833562
1494,-43.30638958776859,-23.009724496547157
1495,-43.33919248547527,-23.003821848926947
1496,-43.226431537338875,-22.888487736682524
1497,-43.64158659425723,-22.9478925853339
1498,-43.439679719106856,-23.009422442927605
1499,-43.17777677240502,-22.9176368679206
1500,-43.030116173332736,-22.85852606756085
1501,-43.28399119914653,-22.890690016817647
1502,-43.111998694223715,-22.90564442447407
1503,-43.241431430722116,-22.932991710727975
1504,-43.23502831290445,-22.925806842599194
1505,-43.17797700439786,-22.957017816063065
1506,-43.28182289273532,-22.62924696319539
1507,-43.28518299771721,-22.901908954278948
1508,-43.270094599813234,-22.835689615601083
1509,-43.30172415757419,-22.76956120333045
1510,-43.3640258120059,-22.925998270419562
1511,-43.212516511364015,-22.92585474841574
1512,-43.33456539152084,-22.78886405654052
1513,-43.20104642798061,-22.984711800804156
1514,-43.44950981707339,-22.75999672505145
1515,-43.29926678684109,-22.729555211677244
1516,-43.111849916126786,-22.9019040211587
1517,-43.304042659425086,-22.773680495170144
1518,-43.2777901922886,-22.618249063326232
1519,-43.541632551289204,-22.792048336560583
1520,-43.62688591971293,-22.925662859923225
1521,-43.221081408218595,-22.919955588251277
1522,-43.3035623486678,-22.881371740450156
1523,-43.21971212908892,-22.980579387309053
1524,-43.277239889030575,-22.894536609657752
1525,-43.022061565318566,-22.817491958981073
1526,-43.243758265704386,-22.914191409081404
1527,-43.353035040162816,-22.90156707234002
1528,-43.197258404336154,-22.97652459958472
1529,-43.37004541018698,-22.881749427781177
1530,-43.56287137698109,-22.907237925876043
1531,-43.18316833264615,-22.93677221614309
1532,-43.56816011450304,-22.62024564885567
1533,-43.21155934286704,-22.813844318247572
1534,-43.547728896316904,-22.91069609894804
1535,-43.352728034807264,-22.939300513283783
1536,-43.21735406380211,-22.984648041616293
1537,-43.23393818030502,-22.93072720108975
1538,-43.26242780534567,-22.900510885753242
1539,-43.34423451324441,-22.780544350308467
1540,-43.21675353270361,-22.923210250056396
1541,-43.10269924920053,-22.898600701397942
1542,-43.21231257329997,-22.9821239892104
1543,-43.17683354269404,-22.965660392088964
1544,-43.261444310016316,-22.915568561341384
1545,-43.3049062980708,-22.861528683745806
1546,-43.26011442876489,-22.842638703280684
1547,-43.029845695656434,-22.94029911194376
1548,-43.27172906251436,-22.914013030121342
1549,-43.20232396519826,-22.962045564258155
1550,-43.26313966678322,-22.6408914062089
1551,-43.2435391063721,-22.931565897230968
1552,-43.173852837628885,-22.93905233189306
1553,-43.4342454730413,-22.88712860131311
1554,-43.188171340266294,-22.94975813365206
1555,-43.3246004534342,-23.00488888389427
1556,-43.167546811002026,-22.95070388894736
1557,-43.1107468860407,-22.90782512057044
1558,-43.57178143797471,-22.925533077580663
1559,-43.17711221206408,-22.93385735866974
1560,-43.19180319757533,-22.964878148146276
1561,-43.20358614586706,-22.967336661662387
1562,-43.09867100514132,-22.87742320102003
1563,-43.17657999017351,-22.938236080189935
1564,-43.26725008749152,-22.643510261294992
1565,-43.19130288544317,-22.967373626477304
1566,-43.49856516598837,-22.88233231793949
1567,-43.18974161242894,-22.977958487676236
1568,-43.3800301851322,-22.82710867340016
1569,-43.32617883602471,-22.87632601127149
1570,-43.34806542289967,-22.935084405973623
1571,-43.34017146417566,-22.97694296386895
1572,-43.423170972391894,-23.01053337489244
1573,-43.32283595642883,-23.007147543760954
1574,-43.18114927492253,-22.93152694340178
1575,-43.35817072950168,-22.84732410628132
1576,-43.091829613934124,-22.87774306229305
1577,-43.30838730795349,-22.58857883962152
1578,-43.123141758379695,-22.90209996272441
1579,-43.176382429854186,-22.928384830067653
1580,-43.24225306065581,-22.864793178418847
1581,-43.56719597798994,-22.90141923908733
1582,-43.12235983240626,-22.882271156020614
1583,-43.31037032345247,-23.011055215975237
1584,-43.28886549017275,-22.906185085791545
1585,-43.634120820962174,-22.87608118297791
1586,-43.1927904384256,-22.95141617396491
1587,-43.193025057986794,-22.977470059659385
1588,-43.321690216366626,-22.837336770786305
1589,-43.29972850284586,-22.81112693312605
1590,-43.06077728612204,-22.816559818425073
1591,-43.21506076294264,-22.960714704830025
1592,-43.36861375025815,-22.725057276661573
1593,-43.20793418314967,-22.963226932974354
1594,-43.32462134759483,-23.004727173001356
1595,-43.08682766639457,-22.8608204763281
1596,-43.22070657258054,-22.984249824579134
1597,-43.21790419323788,-22.91652303290872
1598,-43.381847819219175,-22.923449042329313
1599,-43.18687100054122,-22.97359861247535
1600,-43.319897732710594,-23.010237971524823
1601,-43.23123265548815,-22.977931883886324
1602,-43.23392704413424,-22.916625889075657
1603,-43.096090870438374,-22.89756830985207
1604,-43.203349495384536,-22.809306704446303
1605,-43.363732768218284,-22.878762083110797
1606,-43.2739275952369,-22.84215902610047
1607,-43.17583588654689,-22.962161492767738
1608,-43.24458797293811,-22.88960369022558
1609,-43.11216727009894,-22.90047206295857
1610,-43.37691560103507,-22.92860905892721
1611,-43.278874106515666,-22.804725405900925
1612,-43.24727155654014,-22.891360906714063
1613,-43.37255643905304,-22.881715949364267
1614,-43.185319962825254,-22.798222329319792
1615,-43.54703645421657,-22.87908874985164
1616,-42.94939313428437,-22.80976673711064
1617,-43.229442454989034,-22.91570229402099
1618,-43.187434227148536,-22.97638721156013
1619,-43.17391023923705,-22.938870380321653
1620,-43.48275499602364,-22.972082489801668
1621,-43.21047994684836,-22.807502921381246
1622,-43.49692525466566,-22.74767596678443
1623,-43.57170316251585,-22.957454965014826
1624,-43.20715084023277,-22.960782909581077
1625,-43.586894072733145,-22.975400703759767
1626,-43.05756774553656,-22.876814288110314
1627,-43.19466127070264,-22.947961959481706
1628,-43.308632439601894,-23.012556337168352
1629,-43.43513132979751,-22.743332461380113
1630,-43.19126450721395,-22.972420251179457
1631,-43.335598009333616,-22.76821537287225
1632,-43.38334627087202,-22.971581257396533
1633,-43.29117981708354,-22.790941115422363
1634,-42.98550485775116,-22.83774917272455
1635,-43.563567086063394,-22.924098461809045
1636,-43.19553684090812,-22.79602308086983
1637,-43.2324950963122,-22.983018100092792
1638,-43.350775360964455,-22.900594334808652
1639,-43.43017511303703,-23.009695209226965
1640,-43.43861813130268,-23.012292800765046
1641,-43.32819832687862,-22.808696052135975
1642,-43.368512554368195,-22.868197550843252
1643,-43.1781198348311,-22.938309606288016
1644,-43.408024146812764,-22.87832903655372
1645,-43.20740570064322,-22.959185736094184
1646,-43.17110309000686,-22.965195427093064
1647,-43.377980911156506,-22.987890550916415
1648,-43.33398450204759,-22.883510864716474
1649,-43.300015368075314,-22.896239332589584
1650,-43.36294766855871,-22.92544996154572
1651,-43.33257326305385,-22.948689143656676
1652,-43.27982341017071,-22.805889111921736
1653,-43.26809155191519,-22.896634129290778
1654,-43.282585495782406,-22.835935602528934
1655,-43.33705902087169,-22.94568725764265
1656,-43.373508364628954,-23.004510669160425
1657,-43.114096155498984,-22.897452505857192
1658,-43.18145058240469,-22.9231913130633
1659,-43.179228770668175,-22.91906553546573
1660,-42.997794016668834,-22.800776687701344
1661,-43.479103173376885,-22.86957000274441
1662,-43.293539536530425,-22.83291815801271
1663,-43.35090651946797,-22.934385936121565
1664,-43.158885856718726,-22.944119782510725
1665,-43.345233636958575,-23.00948030006172
1666,-43.57562788604915,-22.957794646078252
1667,-43.57238517878557,-22.897621406657745
1668,-43.201427907676674,-22.9747240361125
1669,-43.498343240736126,-22.762143859147464
1670,-43.48201093809474,-22.87153544530648
1671,-43.455308591506274,-23.021942240622046
1672,-42.996732023828926,-22.832444943045452
1673,-43.10593771266354,-22.911168617025712
1674,-43.38394006776071,-22.99252534719009
1675,-43.17277493732123,-22.938570010036145
1676,-43.20154482727092,-22.96424772204038
1677,-43.32464850310439,-23.00478492835691
1678,-43.37123172611289,-22.773669691328745
1679,-42.98046272093153,-22.881247268745778
1680,-43.34344202740568,-23.007678416311204
1681,-43.31875465335674,-22.840155056951982
1682,-43.10765651095023,-22.90023383212301
1683,-43.2954182650257,-22.75005005057118
1684,-43.11574476362961,-22.90304860340604
1685,-43.264517855266845,-22.891833084887327
1686,-43.32494576264009,-22.806329103571876
1687,-43.545986031239245,-22.885685552657804
1688,-43.108333690005466,-22.902291994213385
1689,-43.23043694560595,-22.91856128204383
1690,-43.572147913036154,-22.91156165988427
1691,-43.18223286432248,-22.968670843014845
1692,-43.27036566784656,-22.888814885673728
1693,-43.085944691454834,-22.831869149090767
1694,-43.435910873381744,-22.793967645045083
1695,-43.40300817104436,-22.99987214645143
1696,-42.983001765593514,-22.83625855265944
1697,-43.189272039961445,-22.93526733655122
1698,-43.17863029977817,-22.964927666280744
1699,-43.17787548773587,-22.938119550131383
1700,-43.40922172406956,-22.80580340512896
1701,-43.10245806218868,-22.9016793758952
1702,-43.08296077215858,-22.88279907319112
1703,-43.27612817287054,-22.862401199651686
1704,-43.23332333046278,-22.926619138457063
1705,-43.48704780078661,-22.86639263714714
1706,-43.226997197688426,-22.97468439098041
1707,-43.189287708875476,-22.96492695398253
1708,-43.4745006754814,-22.851107776505746
1709,-43.10982023005841,-22.906088694584767
1710,-43.61506835441044,-22.88878633933578
1711,-43.323412809049316,-23.00482619572653
1712,-43.4469172054854,-22.746608826018612
1713,-43.346643886140136,-22.881148038495226
1714,-43.3700574962061,-22.75256524255828
1715,-43.01242816643307,-22.854585673217144
1716,-43.01917692414965,-22.79574161027426
1717,-43.18723521383126,-22.96851835647484
1718,-43.2529073219695,-22.88643623734708
1719,-43.60811115950902,-22.826922706941208
1720,-43.41455063484096,-22.779370436181768
1721,-43.684092015518786,-22.924360595878465
1722,-43.2458101595849,-22.91458984770544
1723,-43.31676913975926,-22.777357716513613
1724,-43.20120956284265,-22.79738353361252
1725,-43.32725162471172,-22.71487017346864
1726,-43.54825995957484,-22.728169975664958
1727,-43.361623371932566,-22.92168933341926
1728,-43.47251776717613,-22.89137721180281
1729,-43.192907465484254,-22.805533524164648
1730,-43.07894224707736,-22.847191113843536
1731,-43.18881962996106,-22.970833571042707
1732,-43.347480232666605,-22.88808077214284
1733,-43.267014538845935,-22.84596559691143
1734,-43.63052409642159,-22.908927215836638
1735,-43.2711599372506,-22.893999779053136
1736,-43.17798987453788,-22.936633355419243
1737,-43.19146257361651,-22.96461905135821
1738,-43.24999446910277,-22.924186703190298
1739,-43.1810647360933,-22.929914810934104
1740,-43.184463321226495,-22.954554220668143
1741,-43.4027227834312,-22.797131187078346
1742,-43.31276267898395,-22.89930644405483
1743,-43.242636144707475,-22.92723384850329
1744,-43.057931696836135,-22.90646744861686
1745,-43.095060413682596,-22.90547682737235
1746,-43.32845285319158,-23.006661316865358
1747,-43.40658657911413,-22.88514602756868
1748,-43.38115680541421,-22.97055008038294
1749,-43.21933135521947,-22.918971252425365
1750,-43.180340622445975,-22.92027455769499
1751,-43.56370999580532,-22.72800242595029
1752,-43.12639276224412,-22.884329538475253
1753,-43.270766848564364,-22.874603106880947
1754,-43.33333316864709,-22.93472409133605
1755,-43.20482168965919,-22.80861845743317
1756,-43.27842406916248,-22.890856048874173
1757,-43.482715668636644,-22.75296168622605
1758,-43.250233654301404,-22.647928583061738
1759,-43.17526079157265,-22.96378368329545
1760,-43.114535671947856,-22.901603612965836
1761,-43.00356759163376,-22.836606006630333
1762,-43.266171696333295,-22.848419281213566
1763,-43.41824142447511,-23.006505819264394
1764,-43.35828403065518,-22.821188920674814
1765,-43.301442791013145,-22.981565195248542
1766,-43.25035121708705,-22.882289133780052
1767,-43.17181460704893,-22.963791368899518
1768,-43.1105785503083,-22.89319863195666
1769,-43.47726332917287,-22.857336956980976
1770,-43.1294908824423,-22.903566669798778
1771,-43.29940109663639,-22.815443466978014
1772,-43.468375413894734,-23.016836267764305
1773,-43.19074715732475,-22.98320687744946
1774,-43.19498478052896,-22.9509265852276
1775,-43.28571786385954,-22.899970312797752
1776,-43.203027136301685,-22.980338451720797
1777,-43.264817913380476,-22.848859989538088
1778,-43.38077325476913,-23.003184265624082
1779,-43.39022339752219,-22.971371252032107
1780,-43.23360047690866,-22.91860216953431
1781,-43.26532409216526,-22.84938989275646
1782,-43.182199635122224,-22.93081580696818
1783,-43.25759460788779,-22.88596683948186
1784,-43.27970949667062,-22.890677760084916
1785,-43.54407470825101,-22.716197480709962
1786,-43.18118845372804,-22.939119329752252
1787,-43.17648090439502,-22.921934239606273
1788,-43.45848566323327,-23.016245907273795
1789,-43.356162633342926,-22.778236238390278
1790,-43.3657215452699,-22.888040853718753
1791,-43.37191699147272,-22.914799449794696
1792,-43.05230153719877,-22.907562853003537
1793,-43.18813296994842,-22.90945934579654
1794,-42.99896696082779,-22.842179246539246
1795,-43.40230395900568,-22.777729403381098
1796,-43.23298802883592,-22.928240961050886
1797,-43.472852241091225,-23.014494177578058
1798,-43.0323205198637,-22.827950721937214
1799,-43.332982063026186,-22.82068584689995
1800,-43.34862141636847,-22.92610604287011
1801,-43.464179889006964,-22.765162605284928
1802,-42.97769457008534,-22.80171029037819
1803,-43.40090233400272,-22.8056760687421
1804,-43.005231446096815,-22.83363399085906
1805,-43.34099261585358,-22.9287870189461
1806,-43.20581366927695,-22.98701753216845
1807,-43.192069878576156,-22.98069753313796
1808,-43.057536183931596,-22.908665734646195
1809,-43.3520008669151,-22.948995980023952
1810,-43.2549647148768,-22.896243535834238
1811,-43.24613439948668,-22.928695876668556
1812,-43.21167172253389,-22.96022515668182
1813,-43.586869160861106,-22.888491249715074
1814,-43.07495278504379,-22.825509381397094
1815,-43.35452066186083,-22.902856764678045
1816,-43.421910678418875,-23.010516737443712
1817,-43.066014762401934,-22.984951656714248
1818,-43.27967571379036,-22.825998712090428
1819,-43.26993443496145,-22.889453106727764
1820,-43.289938145900656,-22.905130680106172
1821,-43.38410666564773,-22.949610131198195
1822,-43.233023583139335,-22.92744056409064
1823,-43.28887048678591,-22.838664980462188
1824,-42.807910728658634,-22.73427037533418
1825,-43.17329840674528,-22.939549419137457
1826,-43.422094246736286,-22.805713055524794
1827,-43.1942050749331,-22.90630620295126
1828,-43.370906340898244,-22.79713423541733
1829,-43.608074647280525,-22.829652488268373
1830,-43.05289985374751,-22.81695632632394
1831,-43.35890485046979,-23.00350398534051
1832,-43.38933595367912,-22.80580415513833
1833,-42.97282505996362,-22.82951695416634
1834,-43.2560932588894,-22.91812992831422
1835,-43.403007623881656,-22.844914178904794
1836,-43.26985098240824,-22.863593830698065
1837,-43.25486571455107,-22.918376518346776
1838,-43.32367371267531,-22.807559832014192
1839,-43.251108062026255,-22.904724406564416
1840,-43.18777292772399,-22.95082567905071
1841,-43.181638969819886,-22.967891764928634
1842,-43.46957508283813,-22.842744718887406
1843,-43.013374297052145,-22.865174396825175
1844,-43.31861069003277,-23.005888584097704
1845,-43.34318356679364,-23.00623952077369
1846,-43.44224143962588,-22.888338587030344
1847,-43.37585604291889,-22.9304543052319
1848,-43.30098186692316,-22.900416173572136
1849,-42.840830158726476,-22.739948048450998
1850,-43.37810943249154,-22.838781925433654
1851,-43.45562592345466,-22.80654442912965
1852,-43.216104642239785,-22.96703479078345
1853,-43.02418083395566,-22.833478389990237
1854,-43.17475999911056,-22.937504001459075
1855,-43.039298383824026,-22.93840507050952
1856,-43.46989995187446,-22.760264336495464
1857,-43.37823812444591,-22.93056247190832
1858,-43.31334365034143,-22.73748021208401
1859,-43.22895949773739,-22.927212035982645
1860,-43.327493283165154,-22.747529052079372
1861,-43.43052710394234,-22.876255073766387
1862,-43.309361109554644,-22.98774297540171
1863,-43.36552956519065,-22.852162844525296
1864,-43.224178887342816,-22.815888344366954
1865,-43.18538614825304,-22.785038416081147
1866,-43.43356062357723,-22.99244605436277
1867,-43.20860205730481,-22.98435417360268
1868,-43.515270277647865,-22.77077549550836
1869,-43.46674777269308,-22.688815342267674
1870,-43.21938487714615,-22.91766030004964
1871,-43.19865174558162,-22.985815227053493
1872,-43.455888060866485,-22.8832904730514
1873,-43.33256211947854,-23.01041478397067
1874,-43.268007211886655,-22.92323936084724
1875,-43.38408679225263,-22.89107404663226
1876,-43.46475824034582,-22.979888309673143
1877,-43.17905354359439,-22.937760568803757
1878,-43.019142715263534,-22.789436198847742
1879,-43.443842609980244,-22.870162925480383
1880,-43.60154223811729,-22.957158609081294
1881,-43.30842766628104,-22.88139389754657
1882,-43.363604151559564,-22.867206726081843
1883,-43.235490121507496,-22.92028352030697
1884,-43.22713912960945,-22.983298283711665
1885,-43.364654786626325,-23.008590768294486
1886,-43.2372029446743,-22.91358537161382
1887,-43.21703959277339,-22.90352667185458
1888,-43.23687724163468,-22.923324052126745
1889,-43.18776263477551,-22.955638670480596
1890,-43.293137485066595,-22.78051777515965
1891,-43.20011038528495,-22.985202211208744
1892,-43.19408132645551,-22.97491799628689
1893,-43.048339963909676,-22.94254903865448
1894,-43.693519227297735,-22.97376812426766
1895,-43.46293931468687,-22.738068879581846
1896,-43.529612211554586,-22.87754053111775
1897,-43.3069045845251,-22.84605555467745
1898,-43.57523535735958,-22.896424218420783
1899,-43.4113376980966,-22.80593318885161
1900,-43.20740828274733,-22.811624063288164
1901,-43.23182951534319,-22.983837670128597
1902,-43.29350077740962,-22.785958024451272
1903,-43.29462491178224,-22.8829569169805
1904,-43.449775296239395,-22.89333110236694
1905,-43.376048404896224,-22.918961890629284
1906,-43.11466793131258,-22.90256787599706
1907,-43.40337929711164,-22.83088472786629
1908,-43.24315394135415,-22.928398856362673
1909,-43.334604996392756,-22.880816614937636
1910,-43.32822543109495,-23.0027868126702
1911,-43.30635747313395,-22.88021868452378
1912,-43.356202430403854,-22.846539392715986
1913,-43.25602935423325,-22.995410356812343
1914,-43.33763628458168,-22.937337875384078
1915,-43.39344424078554,-22.741810388155894
1916,-43.20376793800907,-22.985704383051853
1917,-43.243401628335725,-22.877648498469743
1918,-43.36718027166847,-23.00939379429929
1919,-43.296970249375256,-22.890181222179347
1920,-43.19129453458674,-22.939071112882573
1921,-43.20508030502245,-22.982096294434086
1922,-43.18430924049507,-22.96627634048768
1923,-43.25604722324502,-22.91722872839917
1924,-43.23071612066164,-22.974938792837587
1925,-43.18468837543478,-22.939819220183626
1926,-43.10497414086835,-22.904424445226688
1927,-43.27282886405477,-22.896271585321447
1928,-43.169621779954404,-22.96143717198016
1929,-43.395096856536476,-22.78354381233086
1930,-43.1951372199206,-22.952330025353714
1931,-43.665553695172264,-22.981709522708424
1932,-43.609485206744715,-22.916397687083883
1933,-43.220278636417675,-22.92350667975032
1934,-43.2500351827091,-22.99068976879927
1935,-43.337591016046936,-22.855471131074818
1936,-43.22224167766214,-22.963869894576952
1937,-43.274511941452126,-22.877935977918987
1938,-43.57113710999041,-22.92718584946277
1939,-43.24443136135339,-22.935646469722673
1940,-43.26038205862855,-22.881895298028965
1941,-43.37077255097272,-22.882681495493813
1942,-43.345952978232575,-22.84768392276232
1943,-43.34853613156596,-22.721140351936096
1944,-43.42523914128153,-22.813357039154095
1945,-43.30962251855506,-22.763487444954556
1946,-43.235953150505026,-22.873736482985787
1947,-43.28338656082671,-22.829819514413444
1948,-43.240396154715796,-22.925437715855733
1949,-43.35461049280557,-22.81727392587651
1950,-43.360802637656604,-22.951977520650917
1951,-43.177566810921235,-22.93841325387098
1952,-43.242762318898684,-22.918578345131465
1953,-43.29912969807952,-22.767075689590495
1954,-43.31561989433726,-22.90612213013504
1955,-43.23974340363953,-22.88827151943516
1956,-43.30677236773934,-22.83316069804665
1957,-43.2069089080289,-22.981430143146767
1958,-43.26410856681335,-22.945009915163123
1959,-43.190634936617336,-22.975603053060002
1960,-43.37822278744898,-22.815449816550984
1961,-43.181220725163946,-22.942791668122233
1962,-43.091002865011454,-22.87784053622193
1963,-43.29426212185144,-22.82120775393268
1964,-43.18960514622157,-22.952537728187007
1965,-43.3326871184648,-22.956287032523818
1966,-43.3537630926532,-22.68390356594383
1967,-43.19470070290908,-22.91877284623164
1968,-43.25660955888124,-22.994871630280425
